STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/6/2019,2.91,",,W",0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,70,",,W",57,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/7/2019,4.03,",,W",0.2,",,W,2400",0,",,W,2400",0,",,W,2400",,,79,",,W",59,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/8/2019,7.83,",,W",0.02,",,W,2400",0,",,W,2400",0,",,W,2400",,,64,",,W",57,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/9/2019,10.51,",,W",0.54,",,W,2400",0,",,W,2400",0,",,W,2400",,,59,",,W",51,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/10/2019,9.62,",,W",0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,71,",,W",53,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/11/2019,9.17,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,64,",,W",55,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/12/2019,3.58,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,67,",,W",55,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/13/2019,2.01,",,W",0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,67,",,W",53,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/14/2019,4.03,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,72,",,W",58,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/15/2019,2.91,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,64,",,W",51,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/16/2019,6.49,",,W",1.83,",,W,2400",0,",,W,2400",0,",,W,2400",,,66,",,W",52,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/17/2019,11.63,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,57,",,W",51,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/18/2019,8.72,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,58,",,W",47,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/19/2019,2.68,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,60,",,W",43,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/20/2019,4.47,",,W",0.54,",,W,2400",0,",,W,2400",0,",,W,2400",,,59,",,W",49,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/21/2019,4.03,",,W",0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,67,",,W",51,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/22/2019,4.47,",,W",0.57,",,W,2400",0,",,W,2400",0,",,W,2400",,,63,",,W",55,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/23/2019,6.26,",,W",0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,65,",,W",54,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/24/2019,3.13,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,67,",,W",50,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/25/2019,2.91,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,65,",,W",52,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/26/2019,3.36,",,W",0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,63,",,W",52,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/27/2019,4.92,",,W",1.38,",,W,2400",0,",,W,2400",0,",,W,2400",,,67,",,W",55,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/28/2019,3.58,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,63,",,W",55,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/29/2019,4.03,",,W",0.07,",,W,2400",0,",,W,2400",0,",,W,2400",,,59,",,W",54,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/30/2019,3.13,",,W",0.06,",,W,2400",0,",,W,2400",0,",,W,2400",,,63,",,W",58,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/31/2019,5.14,",,W",0.54,",,W,2400",0,",,W,2400",0,",,W,2400",,,71,",,W",60,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/1/2019,9.4,",,W",0.11,",,W,2400",0,",,W,2400",0,",,W,2400",,,71,",,W",42,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/2/2019,3.8,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,53,",,W",40,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/3/2019,4.92,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,54,",,W",42,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/4/2019,3.13,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,56,",,W",41,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/5/2019,2.91,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,61,",,W",51,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/6/2019,4.92,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,54,",,W",45,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/7/2019,4.7,",,W",0.1,",,W,2400",0,",,W,2400",0,",,W,2400",,,57,",,W",41,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/8/2019,7.61,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,41,",,W",29,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/9/2019,3.13,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,41,",,W",27,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/10/2019,3.8,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,51,",,W",38,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/11/2019,2.46,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,62,",,W",46,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/12/2019,9.4,",,W",0.04,",,W,2400",0,",,W,2400",0,",,W,2400",,,57,",,W",25,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/13/2019,5.37,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,34,",,W",23,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/14/2019,4.25,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,45,",,W",28,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/15/2019,4.25,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,51,",,W",37,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/16/2019,10.29,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,42,",,W",31,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/17/2019,10.51,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,43,",,W",30,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/18/2019,6.04,",,W",0.48,",,W,2400",0,",,W,2400",0,",,W,2400",,,42,",,W",37,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/19/2019,4.47,",,W",0.18,",,W,2400",,,0,",,W,2400",,,48,",,W",40,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/20/2019,5.14,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,49,",,W",40,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/21/2019,4.47,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,53,",,W",39,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/22/2019,7.38,",,W",0.07,",,W,2400",0,",,W,2400",0,",,W,2400",,,53,",,W",38,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/23/2019,4.25,",,W",0.03,",,W,2400",0,",,W,2400",0,",,W,2400",,,45,",,W",34,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/24/2019,8.05,",,W",0.9,",,W,2400",0,",,W,2400",0,",,W,2400",,,46,",,W",40,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/25/2019,5.14,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,53,",,W",39,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/26/2019,4.25,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,61,",,W",44,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/27/2019,4.25,",,W",0.04,",,W,2400",0,",,W,2400",0,",,W,2400",,,59,",,W",49,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/28/2019,11.41,",,W",0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,53,",,W",37,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/29/2019,6.26,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,40,",,W",30,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/30/2019,4.25,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,43,",,W",31,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/1/2019,9.84,",,W",0.62,",,W,2400",0,"T,,W,2400",0,",,W,2400",,,39,",,W",30,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/2/2019,8.5,",,W",0.48,",,W,2400",1.3,",,W,2400",0,",,W,2400",,,37,",,W",31,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/3/2019,7.16,",,W",0.02,",,W,2400",0.3,",,W,2400",1.2,",,W,2400",,,36,",,W",30,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/4/2019,5.37,",,W",0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,39,",,W",32,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/5/2019,9.4,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,42,",,W",36,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/6/2019,7.38,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,50,",,W",34,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/7/2019,6.93,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,38,",,W",30,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/8/2019,2.68,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,46,",,W",28,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/9/2019,4.47,",,W",1.57,",,W,2400",0,",,W,2400",0,",,W,2400",,,55,",,W",42,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/10/2019,6.93,",,W",0.13,",,W,2400",0,",,W,2400",0,",,W,2400",,,58,",,W",39,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/11/2019,6.26,",,W",0.26,",,W,2400",0.2,",,W,2400",0,"T,,W,2400",,,40,",,W",31,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/12/2019,4.7,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,36,",,W",26,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/13/2019,5.82,",,W",0.81,",,W,2400",0,",,W,2400",0,",,W,2400",,,48,",,W",33,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/14/2019,6.04,",,W",1.16,",,W,2400",0,",,W,2400",0,",,W,2400",,,56,",,W",45,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/15/2019,9.62,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,49,",,W",37,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/16/2019,3.8,",,W",0.1,",,W,2400",0,",,W,2400",0,",,W,2400",,,37,",,W",33,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/17/2019,8.72,",,W",0.9,",,W,2400",0,",,W,2400",0,",,W,2400",,,35,",,W",32,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/18/2019,8.95,",,W",0.03,",,W,2400",0.7,",,W,2400",0,",,W,2400",,,36,",,W",21,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/19/2019,10.51,",,W",0,",,W,2400",0,",,W,2400",0,"T,,W,2400",,,25,",,W",16,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/20/2019,6.04,",,W",0,",,W,2400",0,",,W,2400",0,"T,,W,2400",,,33,",,W",22,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/21/2019,2.91,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,35,",,W",23,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/22/2019,4.7,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,46,",,W",30,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/23/2019,4.7,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,57,",,W",41,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/24/2019,5.82,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,47,",,W",36,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/25/2019,3.58,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,47,",,W",32,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/26/2019,5.82,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,46,",,W",36,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/27/2019,4.47,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,54,",,W",46,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/28/2019,4.03,",,W",0,",,W,2400",0,",,W,2400",0,",,W,2400",,,51,",,W",43,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/29/2019,4.92,",,W",0.25,",,W,2400",0,",,W,2400",0,",,W,2400",,,44,",,W",39,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/30/2019,12.75,",,W",0.74,",,W,2400",0,"T,,W,2400",0,",,W,2400",,,41,",,W",37,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/31/2019,5.14,",,W",0.02,",,W,2400",0,",,W,2400",0,",,W,2400",,,45,",,W",36,",,W"
